id,mixnext_lowfreq_0.9,proportionhighfreq,domnext_lowfreq_mixed_0.4,domnext_lowfreq_mixed_1.0,acchighfreq,winnerindex_highfreq_0.8,winnerindex_highfreq_0.3,winnerindex_highfreq_0.2,winnerindex_highfreq_0.1,winnerindex_highfreq_0.7,winnerindex_highfreq_0.6,winnerindex_highfreq_0.5,winnerindex_highfreq_0.4,timecourse_highfreq_0.1,proportionmixed,timecourse_highfreq_0.3,timecourse_highfreq_0.2,timecourse_highfreq_0.5,timecourse_highfreq_0.4,timecourse_highfreq_0.7,timecourse_highfreq_0.6,timecourse_highfreq_0.9,timecourse_highfreq_0.8,meanhighfreq,domnext_lowfreq_highfreq_0.4,domnext_highfreq_lowfreq_0.2,timecourse_mixed_1.0,timecourse_mixed_0.6,domnext_lowfreq_highfreq_0.9,correlation_lowfreq,winnerindex_lowfreq_0.4,mixnext_highfreq_1.0,domnext_lowfreq_mixed_0.9,accmixed,mixnext_lowfreq_0.6,stdevlowfreq,stdevhighfreq,domnext_highfreq_lowfreq_0.3,name,domnext_highfreq_mixed_0.1,domnext_highfreq_mixed_0.3,domnext_highfreq_mixed_0.2,domnext_highfreq_mixed_0.5,domnext_highfreq_mixed_0.4,domnext_highfreq_mixed_0.7,domnext_highfreq_mixed_0.6,domnext_highfreq_mixed_0.9,domnext_highfreq_mixed_0.8,winnerindex_highfreq_0.9,domnext_lowfreq_highfreq_0.3,mixnext_lowfreq_0.8,timecourse_lowfreq_1.0,domnext_highfreq_lowfreq_0.1,domnext_highfreq_lowfreq_0.6,domnext_highfreq_lowfreq_0.7,domnext_highfreq_lowfreq_0.4,domnext_highfreq_lowfreq_0.5,winnerindex_mixed_1.0,mixnext_lowfreq_0.1,mixnext_lowfreq_0.2,mixnext_lowfreq_0.3,mixnext_lowfreq_0.4,mixnext_lowfreq_0.5,meanlowfreq,mixnext_lowfreq_0.7,correlation_highfreq,domnext_highfreq_lowfreq_1.0,domnext_lowfreq_highfreq_1.0,winnerindex_lowfreq_0.8,winnerindex_lowfreq_0.9,winnerindex_lowfreq_0.2,winnerindex_lowfreq_0.3,winnerindex_lowfreq_0.1,winnerindex_lowfreq_0.6,winnerindex_lowfreq_0.7,winnerindex_highfreq_1.0,winnerindex_lowfreq_0.5,winnerindex_mixed_0.5,winnerindex_mixed_0.4,winnerindex_mixed_0.7,winnerindex_mixed_0.6,timecourse_highfreq_1.0,winnerindex_mixed_0.3,winnerindex_mixed_0.2,domnext_lowfreq_mixed_0.1,domnext_lowfreq_mixed_0.2,domnext_lowfreq_mixed_0.3,winnerindex_mixed_0.9,winnerindex_mixed_0.8,domnext_lowfreq_mixed_0.6,domnext_lowfreq_mixed_0.7,timecourse_mixed_0.3,timecourse_mixed_0.2,timecourse_mixed_0.1,timecourse_mixed_0.7,meanmixed,timecourse_mixed_0.5,timecourse_mixed_0.4,timecourse_mixed_0.9,timecourse_mixed_0.8,domnext_lowfreq_highfreq_0.6,domnext_lowfreq_mixed_0.8,domnext_lowfreq_highfreq_0.7,mixnext_highfreq_0.9,mixnext_highfreq_0.8,winnerindex_lowfreq_1.0,mixnext_highfreq_0.5,mixnext_highfreq_0.4,mixnext_highfreq_0.7,mixnext_highfreq_0.6,mixnext_highfreq_0.1,domnext_lowfreq_highfreq_0.1,mixnext_highfreq_0.3,mixnext_highfreq_0.2,stdevmixed,domnext_lowfreq_highfreq_0.2,winnerindex_mixed_0.1,domnext_lowfreq_mixed_0.5,domnext_highfreq_lowfreq_0.8,domnext_lowfreq_highfreq_0.8,domnext_highfreq_lowfreq_0.9,domnext_highfreq_mixed_1.0,acclowfreq,domnext_lowfreq_highfreq_0.5,timecourse_lowfreq_0.1,mixnext_lowfreq_1.0,timecourse_lowfreq_0.8,timecourse_lowfreq_0.9,proportionlowfreq,timecourse_lowfreq_0.4,timecourse_lowfreq_0.5,timecourse_lowfreq_0.6,timecourse_lowfreq_0.7,correlation_mixed,timecourse_lowfreq_0.2,timecourse_lowfreq_0.3
stratus118,0.557415424162,0.412271485606,0.477113885985,0.577824212482,0.830945121951,0.285502012955,0.348004426341,0.335281153102,0.379834870604,0.289186940199,0.307554556073,0.334294224284,0.332240108849,0.656209710261,0.246690481194,0.644242643897,0.64007307373,0.637595401648,0.632701500425,0.611160222438,0.627020848753,0.548948364235,0.571206360024,0.64156925194,0.509099715382,0.64514606833,0.587373771464,0.587173788007,0.57276011144,0.173427005617,0.24304523016,0.642572229945,0.535183992186,0.0,0.535696592458,0.141045629747,0.135977576014,0.642732795725,stratus118,0.628110778877,0.647884508648,0.627706808381,0.615742862279,0.631721129227,0.627031228889,0.638823664676,0.584819605042,0.597801021483,0.275387468744,0.505897713447,0.562151126258,0.599354402502,0.667561553795,0.622198332555,0.604668314525,0.633101304732,0.646524137447,0.277508596279,0.584941298876,0.53905073368,0.515175926375,0.511195379224,0.514811634185,0.496921966256,0.544094423088,-0.00261964925173,0.509123849922,0.609450480308,0.225332982744,0.252075975688,0.224125796129,0.246155501329,0.235929456187,0.240973126926,0.218513466525,0.25750799848,0.236756463775,0.25356170084,0.261271733187,0.259111641338,0.259997072162,0.52524689287,0.280218702677,0.236833240418,0.486329306226,0.479170714725,0.460626565825,0.297233499795,0.297155768622,0.476181958306,0.482894775798,0.546670745838,0.558306513858,0.574884915492,0.583500418619,0.553873401723,0.554989098063,0.536019964951,0.592797111784,0.58880209335,0.480726233388,0.49406685609,0.48784107288,0.634700694676,0.619576115932,0.288879015236,0.594529366486,0.563902205703,0.625053739332,0.639229266782,0.560185098531,0.505515956746,0.586853675037,0.581965637654,0.143038214863,0.509207156803,0.245184722588,0.494932800409,0.560212733521,0.525194517615,0.534232958594,0.565155853572,0.514459384785,0.491303940907,0.499390987542,0.536188592406,0.515216211164,0.560775232879,0.3410380332,0.498787507966,0.492460768983,0.479277584026,0.486239852987,0.368212024962,0.499627053326,0.491325275391
stratus119,0.469789438771,0.425239888255,0.483692014058,0.588180692863,0.664216105317,0.514660690348,0.540648352147,0.525147975712,0.516561745866,0.504955167429,0.508432989168,0.529969715971,0.542263185402,0.620712087421,0.200534434592,0.60073029776,0.621744050026,0.63011720781,0.615556195487,0.524926127287,0.555533263025,0.469563688971,0.493834164452,0.618502124951,0.426768123257,0.632150106001,0.556266171839,0.580029543654,0.590076239192,-0.0960379937294,0.50869752646,0.674039117282,0.527394810408,0.0,0.536188079215,0.271680003912,0.270786712471,0.603702600948,stratus119,0.623411671493,0.597663469029,0.610932084067,0.677042836793,0.661957234827,0.524296329123,0.548403840861,0.467894011839,0.497937038842,0.473974378234,0.379343959068,0.486765857929,0.61314281329,0.618098053548,0.562426693862,0.525532599593,0.570960949555,0.584744866197,0.55430542292,0.551830327339,0.55900081715,0.51805692218,0.492586259122,0.52313974289,0.419786550883,0.518085444679,0.0135578474433,0.453291622058,0.628635110993,0.522609159762,0.547587360962,0.51381271132,0.508316655865,0.509688075847,0.524340623779,0.520298785806,0.445316334516,0.50028527485,0.497388557427,0.524306287935,0.535925707863,0.518686070348,0.456541250166,0.535653934477,0.528335707095,0.422485994318,0.473158335002,0.484779612459,0.576811158291,0.561821879235,0.450273261501,0.473036284814,0.533945745189,0.557545651172,0.562852954224,0.568778560594,0.548375268143,0.564319818559,0.527001565676,0.552992486084,0.559126686656,0.494477637478,0.524865599662,0.566418379369,0.675233987401,0.665158856889,0.534752842336,0.626665922679,0.579188181922,0.64620821912,0.646335165193,0.581434562321,0.352495110941,0.560392037174,0.557520132131,0.28310552879,0.346489806484,0.486921320248,0.440818740399,0.489865463235,0.562402341681,0.471170681978,0.459897229739,0.628443927047,0.462076025729,0.379298601187,0.478066507389,0.548093781604,0.566058701628,0.374225677153,0.448614285107,0.453972894718,0.477627233289,0.530544319584,-0.212040629187,0.395025173352,0.419578699599
stratus121,0.342066027556,0.390946502058,0.245616611327,0.446138666968,0.868891069676,0.549379528894,0.624138264301,0.618961502088,0.605136361822,0.563970839953,0.562303406451,0.565007484824,0.587495563344,0.763661790676,0.220679012346,0.755950965981,0.7703637391,0.73994399412,0.742951786617,0.693921914936,0.722302754896,0.600079714885,0.658054908501,0.755018041214,0.348051222154,0.770020294242,0.527260466253,0.509859835571,0.520054121329,-0.226993827648,0.620083955051,0.672567804513,0.390419117762,0.0,0.420760932733,0.233019905217,0.204639800084,0.754712993511,stratus121,0.765252870746,0.75688106008,0.770620722315,0.739870324895,0.746423784883,0.691143528965,0.720179086223,0.617242248554,0.665280150785,0.537132027203,0.305763295152,0.372188323944,0.520077673223,0.761560947088,0.725117498648,0.697673702953,0.738298175887,0.740041636465,0.533173399274,0.480185888163,0.473780150647,0.473201482361,0.458588746525,0.442171309678,0.26967223599,0.394345398185,0.0258784943979,0.520731601765,0.597514869021,0.539555768012,0.553249814096,0.619055184236,0.620741038259,0.613433717715,0.566192924719,0.530634744579,0.522294481224,0.58395601936,0.590230285957,0.567631812572,0.550204247943,0.58600221764,0.55672558187,0.549078551473,0.531499646735,0.232732670802,0.234680153322,0.237013008674,0.54654620775,0.523658468266,0.282058283744,0.31441675522,0.516907478947,0.520659747189,0.501722920187,0.506369313503,0.51583098299,0.52438292133,0.528595996453,0.513313884363,0.515843706914,0.348522220089,0.355743543356,0.398240650351,0.64679021689,0.627929909002,0.530948500991,0.587545934722,0.583564297961,0.593753137453,0.578072584797,0.519134030556,0.26092587567,0.551048402384,0.557689582703,0.303325032929,0.240034477165,0.530526263303,0.249455248435,0.648510867532,0.470183989219,0.577142870822,0.583985728566,0.825666337611,0.356482474737,0.246503511415,0.341086752062,0.411528956284,0.453229284325,0.388374485597,0.295350098701,0.301755150772,0.314536537174,0.354912195611,-0.112296591023,0.237274406133,0.270358956007
stratus122,0.440843159844,0.183541854766,0.468753421358,0.575494008972,0.73783557047,0.450798202485,0.398775977586,0.418901743939,0.395579547131,0.390478581178,0.382684177759,0.427161862666,0.387692992625,0.614978448404,0.48781116987,0.58182140672,0.599985233618,0.547424340881,0.568031343843,0.501294104041,0.519987617714,0.445509306651,0.484603126384,0.582965349663,0.404253421519,0.606303869109,0.520924771804,0.545854633546,0.571821091836,-0.0961628198798,0.433257455558,0.579944004211,0.572121310639,0.0,0.524650444208,0.238411806885,0.20726110519,0.59022022501,stratus122,0.618587750839,0.57284343423,0.592135706091,0.603091054255,0.591081970066,0.531612100311,0.569685825044,0.488351176699,0.534341906471,0.427097084149,0.418768268448,0.431873488584,0.579684410807,0.609404273018,0.460864115693,0.463463262518,0.539918151568,0.482192242712,0.405633128054,0.53434848049,0.480887781284,0.53537510507,0.480978084992,0.499532393061,0.443190692297,0.485174282601,-0.00889523029541,0.405560517054,0.597278726207,0.420146671771,0.396392729795,0.448062336276,0.442332003382,0.456741156677,0.388253084688,0.419145448386,0.380948439707,0.411307434163,0.412371609194,0.397801432952,0.398781771776,0.396165205942,0.46301082187,0.391436704346,0.394868415143,0.414548753193,0.446001201015,0.435319674338,0.384671888396,0.407782154004,0.493826640177,0.549433559974,0.530108821937,0.501389591633,0.519642157783,0.519320889388,0.51532379059,0.519375764205,0.503078906323,0.516718958266,0.498665571151,0.418985189101,0.564995629105,0.524442248124,0.626582344194,0.594119887209,0.424399031639,0.548152605228,0.535467289456,0.569268671079,0.576604932028,0.49815060082,0.433154777019,0.522595726889,0.531074924104,0.218355447179,0.399822290353,0.358893283527,0.490763754577,0.423794198145,0.584767924558,0.391609411157,0.511013263953,0.550762016413,0.374431030492,0.418127717086,0.480538871465,0.568736973634,0.572063354731,0.328646975364,0.456284447642,0.468578051695,0.479553698407,0.544583175189,0.0848058429685,0.437086567182,0.432174514074
stratus123,0.602130490399,0.485030606566,0.423542011861,0.511778918883,0.717776252574,0.542466457095,0.511508231108,0.531888284355,0.574440218428,0.557163125276,0.534787975156,0.526308654639,0.524772068267,0.683111761308,0.0340567612688,0.622104063609,0.698946955337,0.661702283358,0.62849264039,0.610138857297,0.636039131996,0.596682581649,0.632105000878,0.658429361223,0.415102687528,0.698909903501,0.600026009137,0.562926526316,0.55404490394,0.186520026168,0.485911903634,0.535834950594,0.422352381712,0.0,0.57635469764,0.257593834126,0.250118902168,0.618897661222,stratus123,0.525367729068,0.623332105521,0.568154430746,0.626476406023,0.630254060428,0.590233371086,0.616773628904,0.495726853606,0.534006734906,0.46205990844,0.394107083606,0.585296779098,0.564928234364,0.68269977367,0.644334806249,0.615329898254,0.636002889327,0.672491570311,0.63104106466,0.527560627223,0.462750385264,0.454277646838,0.497725265512,0.540554602863,0.415010102935,0.595112016516,0.122868871032,0.556297849438,0.56993596876,0.530425638855,0.533925526539,0.465851446026,0.474954501625,0.483530182314,0.528129426567,0.529790081835,0.494170027406,0.517074763235,0.567698359542,0.508819007344,0.621514311818,0.618760182395,0.55900003541,0.530616124257,0.501821841475,0.590119901089,0.446542216001,0.466077681589,0.625478715842,0.63733444782,0.376867826665,0.385514271872,0.42912959144,0.408749916916,0.45832977939,0.593909788185,0.463144306732,0.526510752531,0.486021178044,0.592815568147,0.592909471378,0.427126209767,0.394775333464,0.454410965687,0.564125607612,0.614869160647,0.507660857506,0.484379201538,0.452709544481,0.590488061399,0.522642012345,0.253647272751,0.425562077999,0.356587123946,0.242428474403,0.281367454021,0.396717486868,0.45030396655,0.375478774613,0.629412237522,0.510898253843,0.593146731171,0.473457678394,0.658732355383,0.420747056375,0.439731673475,0.621737690703,0.500860924815,0.542741219199,0.480912632165,0.415830113522,0.416845730097,0.422794824898,0.448501416636,0.0645929919985,0.400994138426,0.400297561614
stratus124,0.371798701372,0.516305469556,0.448501001714,0.415750733193,0.571172034,0.2451756559,0.265588888603,0.250785616146,0.248917661738,0.213443408324,0.208604036553,0.234104424645,0.237824711996,0.475731937654,0.110113519092,0.451824096526,0.504318286159,0.518325941848,0.487664438443,0.484305003511,0.501705104756,0.449233132859,0.463471182793,0.487266955194,0.438814064721,0.524558138619,0.433106823903,0.365313305947,0.424136985145,0.0395248685556,0.269892577624,0.458215432883,0.477855925833,0.0,0.397120207143,0.157789193471,0.151055779835,0.454807758654,stratus124,0.434293811514,0.444606942548,0.455241860402,0.522986025235,0.505623423643,0.517575707561,0.544438549737,0.420801979202,0.448653107659,0.273574217708,0.387299358975,0.361723451903,0.441735622893,0.492578445439,0.484268104537,0.470458727528,0.480217282464,0.51642443648,0.253472575683,0.366310729657,0.476466964354,0.478291501477,0.457612433889,0.457330500192,0.412203697249,0.383172527269,0.123388645546,0.454498490459,0.460711293276,0.331468170164,0.275738599582,0.300066811914,0.311181985894,0.339898187895,0.282542870818,0.288409850503,0.252380794853,0.221905410341,0.330380511606,0.320141874024,0.328358052129,0.364109073991,0.453982645012,0.349455982018,0.335633843386,0.357943393042,0.444393629642,0.433782639717,0.249702013377,0.309644070266,0.380695692967,0.404551427673,0.430022791117,0.402211985533,0.429694339823,0.393248675298,0.413219386661,0.39416668841,0.41778947073,0.436573835055,0.424232859763,0.409149194986,0.321859335546,0.374838183167,0.471101549485,0.45740671218,0.2570510862,0.360727023349,0.397095441839,0.39848135303,0.348474358255,0.462417971118,0.368149026685,0.404432052435,0.362631137792,0.178615386223,0.368604575499,0.347991783205,0.424577322515,0.469574968636,0.413513314513,0.460958566128,0.45271379636,0.694811632518,0.468510559507,0.362261105759,0.384473031734,0.377965207928,0.448959155961,0.373581011352,0.44214645978,0.453349104976,0.401901395113,0.393324981786,0.0701508028371,0.398406254065,0.405052073249
stratus125,0.0558118767568,0.508433997171,0.20197289886,0.140615750809,0.978171545968,0.691933104429,0.775213797661,0.782512934904,0.736915289308,0.706108461885,0.671495995874,0.779154468916,0.777861285901,0.863781126192,0.00304712155839,0.875537868697,0.883701935753,0.885827213424,0.885185693802,0.839503912661,0.825150664538,0.748212911306,0.765837630731,0.878448340539,0.109206626231,0.897897829669,0.254326699266,0.224341010444,0.182378843902,-0.536325478534,0.782062008868,0.334227516886,0.14590226334,0.0,0.0626454249658,0.0918213336738,0.115003114685,0.875964205126,stratus125,0.499716765318,0.862143799219,0.439193007509,0.806678643078,0.826310047392,0.867968791645,0.684459505882,0.933352057629,0.933240277405,0.693919326213,0.112645084595,0.0576353162376,0.340521946911,0.875477973128,0.829664819362,0.838598469195,0.887060963229,0.888366739745,0.491346601468,0.0876620538736,0.0800652518524,0.074397372213,0.0698955568279,0.0658574584001,0.109097263782,0.0599470888651,-0.246647144476,0.586268373506,0.347627321386,0.653423576601,0.717586604569,0.782145478945,0.786398269933,0.808295972583,0.756722226702,0.716873926036,0.541176673619,0.784611231207,0.568152853713,0.581094785903,0.601832766642,0.551317979112,0.591598063144,0.619539702835,0.609180125877,0.152004380541,0.215533362622,0.236557017815,0.524213323648,0.534440610456,0.203920335738,0.2237379564,0.337849755217,0.195409937062,0.184663675101,0.374546158781,0.336810964287,0.215923573143,0.209452607048,0.237893338176,0.232779694772,0.132947528584,0.193816207019,0.157444006028,0.310725922743,0.291161154283,0.568824586158,0.275950019041,0.265275427136,0.464431607329,0.289019244635,0.223464323592,0.0932152492656,0.403712850968,0.241547811145,0.281516949675,0.104097589016,0.630672649798,0.188234242595,0.760502088208,0.187850306683,0.742300283879,0.75748465315,0.98758675921,0.105243369451,0.0958520137083,0.0545746552169,0.186459976901,0.179932178744,0.488518881271,0.113395786998,0.108671960636,0.135546215746,0.159292184734,-0.698942063577,0.108993139309,0.118328109574
stratus126,0.432624329112,0.486854314878,0.493130166235,0.494563249944,0.653306359843,0.413170820044,0.378219491505,0.364568679965,0.378001736859,0.400127448464,0.381048069113,0.372973905618,0.373651142745,0.596447998409,0.0385606763584,0.561558402,0.583188738359,0.525359126125,0.542775294133,0.495034281367,0.509424544708,0.433613079599,0.447467426582,0.562138959187,0.435598096893,0.600208521573,0.518033992352,0.455745384275,0.524392380089,0.0331465309574,0.405802378007,0.572431100762,0.517306964741,0.0,0.412686026495,0.204148819216,0.204532411596,0.586562846722,stratus126,0.513968202474,0.356843649887,0.444940323835,0.408249241724,0.397198215401,0.445037845603,0.385248612515,0.389379519103,0.398771691088,0.37948066955,0.422143937233,0.414573870017,0.547909987995,0.606620098056,0.524742597657,0.501189891211,0.560828111395,0.539805527924,0.341334051238,0.356022962788,0.355460935428,0.370694763762,0.389778064605,0.413842278563,0.429800570847,0.399472104472,-0.104332882334,0.434802260404,0.554298575237,0.331478497563,0.347372382742,0.380332705873,0.381228283077,0.354184304699,0.382382613659,0.36399527251,0.390793298874,0.392084894034,0.42742309116,0.39902641975,0.342779504209,0.406809417763,0.42878027969,0.398075521914,0.415904384627,0.400620074395,0.398487511907,0.441331198949,0.328971219687,0.317517940417,0.501216503387,0.500361588356,0.416096350605,0.406669203499,0.394956806923,0.454226713467,0.423457993697,0.457130692757,0.439028238217,0.50578922013,0.479655235608,0.466429327456,0.521259769712,0.480982293582,0.555256936151,0.531238387116,0.381455674052,0.47285610665,0.480143799183,0.486745940209,0.468478491584,0.485827051971,0.428913802459,0.473157963814,0.492550787552,0.209611380503,0.409734811322,0.438735269412,0.5048352569,0.453458053035,0.496266389152,0.43905867992,0.379951448119,0.666406858924,0.442615297005,0.425887838354,0.443442304285,0.49891371433,0.5236382163,0.474585008764,0.441709700324,0.449245976377,0.470136539904,0.48304284482,-0.308748714704,0.408537661187,0.424178188803
stratus127,0.566358148018,0.513218265239,0.429001907602,0.555067167348,0.734215885947,0.427166794117,0.438598635635,0.442699714452,0.483872396133,0.417219175806,0.426032586777,0.43579862663,0.434731551516,0.60905091948,0.0256718374481,0.631861863629,0.627238063628,0.643021409972,0.633886059371,0.604767391909,0.62866685521,0.526510554404,0.573510933019,0.628108499505,0.405717908965,0.628079508116,0.726290660447,0.737742090049,0.517838455786,-0.0201787057524,0.400033649011,0.799745668659,0.557614177566,0.0,0.6224142705,0.216391377201,0.212467171233,0.63184472756,stratus127,0.597258887723,0.658819936899,0.632079237496,0.683145533135,0.672556573515,0.71435331656,0.69671566129,0.722580215434,0.720255181663,0.439578181661,0.409125767655,0.597321662681,0.524683163656,0.607937478612,0.632823089667,0.608569363753,0.634788030405,0.645625488523,0.542009386595,0.644334878087,0.621012910454,0.637429243316,0.653672804169,0.63216044824,0.415669929725,0.640273494801,-0.183759144605,0.500684415287,0.522357232672,0.40459046253,0.408803692623,0.411026424159,0.391281567509,0.430637894834,0.405511908245,0.39264355672,0.388017667384,0.397704323938,0.561418968834,0.54351644347,0.572447022013,0.571417023402,0.498563797408,0.519571669431,0.505479600159,0.366479133897,0.387833024417,0.396712893978,0.547265818983,0.563280066592,0.560762024965,0.581990439544,0.709570176522,0.69716177668,0.700354657008,0.751430390711,0.712440063216,0.731257131805,0.73082461983,0.73159786234,0.737741111308,0.441514793729,0.58469769735,0.46559059731,0.798329285431,0.798314206794,0.40317995202,0.772061648567,0.759399366371,0.795099171248,0.785230015746,0.723000950614,0.42640885896,0.742237768917,0.727914203426,0.180049030458,0.415598680796,0.491392685791,0.52610214863,0.576544654445,0.501918388211,0.528966595519,0.713347768762,0.662015503876,0.412687999323,0.422147388989,0.544586166449,0.507895233636,0.520724481576,0.461109897313,0.407373883006,0.420824592758,0.450069865955,0.473887093549,0.247128509877,0.413584074981,0.408227701579
stratus128,,0.527602151552,,,0.898510341871,0.64688035374,0.684195617922,0.62684200517,0.612216555399,0.668740805251,0.712725291631,0.699250909787,0.717795774949,0.753872864814,0.00452958384448,0.810959958003,0.775423642236,0.818344842539,0.85288775871,0.802995441649,0.812634304555,0.742279952832,0.748569611518,0.801887740011,0.298693970575,0.772683881824,0.0948261104895,0.0742745391675,0.448914553276,-0.214763460253,0.625923933845,0.0948261104895,,0.0,,0.256644061138,0.196279767701,0.808757350401,stratus128,0.900512659843,0.904289052188,0.891385594534,0.954777299826,0.950367646175,0.938869189106,0.903156236531,0.867184219539,0.946411282903,0.62170707966,0.280665054088,,0.616323284277,0.75043023128,0.810529143346,0.799779937444,0.850579589568,0.815171994695,0.810347779021,,,,,,0.296125120524,,0.162533388094,0.66403119217,0.614918733802,0.606288311675,0.570074807687,0.579262342231,0.629453666343,0.554443084814,0.588331401962,0.572146585863,0.565896248825,0.647365955248,0.812009495156,0.76105710901,0.859867434068,0.851450921665,0.670156120211,0.680445053887,0.578139517081,,,,0.837906676714,0.860006202301,,,0.159777473056,0.210930241459,0.518827250656,0.0700662829662,0.225682713448,0.0939952524219,0.119471445495,0.081046661643,0.0699968988496,0.281815755609,,0.325369639665,0.081046661643,0.0699968988496,0.59904766067,0.0939952524219,0.119471445495,0.0700662829662,0.0742745391675,0.518827250656,0.337637627158,0.159777473056,0.210930241459,0.166637595618,0.299393147029,0.164077621232,,0.743897897147,0.374463004094,0.739328917959,0.931048888435,0.791495530321,0.26563507835,0.339195967883,,0.375951060895,0.45097041874,0.467868264603,0.297297776879,0.265074397182,0.281931064962,0.326232763926,-0.590979176348,0.297577195551,0.27855310844
stratus129,0.404817444411,0.210684110112,0.485269597143,0.548475411063,0.699424184261,0.487494897323,0.500577021397,0.514558686334,0.515250047911,0.477147074044,0.484075763726,0.472524874651,0.491434593398,0.687896188582,0.537884982284,0.638277499689,0.662305104886,0.600189051062,0.621279077663,0.633167293872,0.624043239247,0.614499129864,0.627074686788,0.64110772083,0.504412565143,0.664366822119,0.513266614397,0.522031435299,0.538808675285,-0.0370177911132,0.393731318525,0.526468634303,0.529340348446,0.0,0.533346745052,0.223958061433,0.236521914736,0.6000843931,stratus129,0.699544801589,0.660213319358,0.661029425074,0.647099385628,0.657385555696,0.652625348553,0.637959209019,0.6476247721,0.65216837881,0.499694709552,0.477082974888,0.423208370151,0.539596256988,0.66891039795,0.598072778934,0.595106234916,0.555432621837,0.518744674314,0.379283100938,0.579146170833,0.567407182987,0.554334169829,0.510603035126,0.558425077865,0.472228655294,0.505452262292,0.0581029362209,0.512275292149,0.525727489782,0.425999657612,0.372761848245,0.35386925659,0.374269785195,0.410372650289,0.470295665752,0.423514119533,0.432166762464,0.438772442572,0.403897682918,0.430235071308,0.433906474517,0.409625052171,0.5788351233,0.435124568547,0.486930666267,0.480807225075,0.460441100278,0.452552245674,0.383079405142,0.429421808174,0.553122688813,0.571546193922,0.538165052295,0.547608303574,0.56148959286,0.525576756175,0.532184785298,0.512858111987,0.50189153351,0.443457765684,0.488226494628,0.459800367409,0.568392699392,0.490227587388,0.493594943111,0.572179722024,0.381751121446,0.453831864373,0.490528034941,0.55162229204,0.507373881027,0.53854241571,0.440914651281,0.517448370454,0.521918560392,0.247239093104,0.455015138594,0.459652050486,0.496777015788,0.581936722189,0.531034228753,0.555108385628,0.615857664052,0.565217391304,0.46823846703,0.465236030468,0.503108393524,0.553795681063,0.533027683651,0.251430907604,0.492705295457,0.485678691271,0.516830674933,0.540136715784,-0.0931422293648,0.45832801949,0.462083037188
stratus130,0.473085929367,0.488585047667,0.475913121538,0.555434366108,0.784554091327,0.343019616942,0.435003422944,0.399178993435,0.372519067018,0.369370561145,0.391871103965,0.424848698403,0.439894130211,0.653198860368,0.0198193677873,0.681994462149,0.671109298334,0.685714644518,0.690927633202,0.635908302859,0.662696646245,0.592994809254,0.615728479792,0.67532209714,0.479351201214,0.677545134619,0.586987464029,0.546265039499,0.526381393445,0.0939578161352,0.199248574514,0.690067503794,0.629562822256,0.0,0.469490097969,0.114300479368,0.162632747049,0.690457246397,stratus130,0.58234309375,0.57545246256,0.588422793009,0.578237200689,0.570992588588,0.575122463915,0.591233929589,0.56746823199,0.566092475554,0.32052026665,0.470651172215,0.48233304065,0.547051070398,0.658745178071,0.668312455585,0.640781429188,0.700247948368,0.694160626718,0.341379409694,0.476166115883,0.463674212919,0.473285765362,0.46365150604,0.471259413341,0.480517945713,0.465763206173,-0.0737395529749,0.567898485607,0.546802666459,0.223731128501,0.252419359106,0.182049949084,0.18483738716,0.180136671009,0.197941745397,0.211100425158,0.292293515718,0.203473312561,0.261096818054,0.244019185608,0.316398677486,0.286782677216,0.566855446694,0.251228736829,0.246006256537,0.502957229471,0.500337732257,0.496170020173,0.336168829186,0.331387668789,0.447666525313,0.468638975533,0.522076026448,0.506417751489,0.507716974382,0.571273542029,0.522156144388,0.533531365788,0.524593528385,0.578965463015,0.581508475136,0.499493860665,0.594396858885,0.513305554142,0.689256643899,0.676371934209,0.267016477116,0.595803318236,0.585535550731,0.665479199044,0.623039981029,0.539267832882,0.488629089688,0.563360093521,0.550942270833,0.151173115882,0.475988805014,0.247547352845,0.453676793204,0.619549864213,0.515753691989,0.594981649447,0.553530331598,0.719536373341,0.485716055835,0.489142453956,0.483907424264,0.521451148874,0.534056504794,0.491595584546,0.478808728331,0.482950059832,0.495199434003,0.50984141005,-0.261769359187,0.477385349697,0.472168662729
stratus131,0.394049409123,0.389906671275,0.362788018432,0.524830942674,0.795189246551,0.419000410623,0.47773916166,0.472017848104,0.499214048143,0.453462577933,0.459445387861,0.473961447484,0.48873728404,0.702368254134,0.246111303146,0.647557414497,0.679481373616,0.66915505927,0.642095911196,0.657358732545,0.668522534447,0.542848374439,0.629181449455,0.667436371874,0.40685366783,0.673856874981,0.442025400195,0.499376720387,0.451658191298,-0.0120448006646,0.426478004031,0.702382960205,0.52199766103,0.0,0.517808045858,0.215609228684,0.207101097895,0.651777648681,stratus131,0.747429654094,0.638563207078,0.688623516165,0.74770987859,0.648548486215,0.719481982698,0.751953555263,0.598685912716,0.685407227718,0.360978152651,0.402363116844,0.43719441559,0.49495289165,0.676945447466,0.622099926488,0.622315003143,0.637693528364,0.62529683734,0.425760247931,0.521963468779,0.520503016115,0.500870512689,0.448372509157,0.505200222709,0.396184926813,0.485124169195,-0.204194477878,0.425098275621,0.488897991081,0.390846326209,0.387817085794,0.42597975861,0.413940535763,0.458011152212,0.396952878943,0.406651119929,0.340872814042,0.4518014146,0.35001458635,0.339239609511,0.414421652829,0.362187940652,0.453287875081,0.337532096333,0.4243821744,0.351268536616,0.362499434903,0.426945589257,0.380383598551,0.401786727394,0.33227045371,0.378438349017,0.478429092818,0.490654355343,0.492393417308,0.488239459403,0.475221989971,0.479906780549,0.438476756343,0.453499618745,0.482602873365,0.414750724552,0.397202324866,0.404964835558,0.65727549449,0.636314733537,0.383783491081,0.394421349451,0.404432877166,0.49890110477,0.437083506453,0.390541017798,0.370647483987,0.402844187854,0.388342908043,0.206722029854,0.393725612069,0.377435690627,0.29034296923,0.597560352286,0.429510891917,0.511357022866,0.50157645737,0.688846880907,0.448339468077,0.36738202445,0.366437721482,0.423986468348,0.463720258362,0.363982025579,0.399267898398,0.421594463869,0.400788800035,0.400370295784,0.0460885155356,0.388370834097,0.406592610672
stratus132,0.484974171906,0.372544592459,0.436531290725,0.530946855112,0.908102229473,0.461796499113,0.528227181725,0.546843447756,0.556956426111,0.501194631865,0.529062224334,0.517270089234,0.510185637939,0.767653430347,0.274328290811,0.748485136078,0.76449737928,0.72334060147,0.726195474944,0.717111945841,0.73116798079,0.621506195859,0.685814405921,0.745931232337,0.487363868421,0.718744533665,0.591297928064,0.531566093088,0.456575881537,-0.0349405847428,0.314630198512,0.654277385767,0.476035187644,0.0,0.507547538281,0.16845212256,0.155354862415,0.69083675902,stratus132,0.791394041206,0.784118755205,0.791352899805,0.741031536538,0.745258132601,0.727986573432,0.743849366024,0.628476191038,0.690627586926,0.403468483456,0.469959254863,0.465322404655,0.506644382174,0.729722972149,0.723429135252,0.710114114457,0.703189249386,0.713517135061,0.417914816195,0.495325948163,0.490566683504,0.519730777129,0.505541195626,0.509154823257,0.446128276008,0.473176778803,-0.139401455577,0.54582634127,0.460427540576,0.300697429846,0.252313518839,0.299951909863,0.329242567898,0.283779009143,0.298631927074,0.303242035974,0.362120079928,0.299764395659,0.4062529327,0.358392955803,0.369666307822,0.412439161243,0.564910713284,0.399364792974,0.399735487772,0.431732186877,0.432020390341,0.45435522325,0.402456909444,0.366485632182,0.449584271706,0.432534517748,0.565843523613,0.537631626404,0.52394452731,0.53367761818,0.550753384405,0.573977032405,0.550413576435,0.57777794074,0.569820761178,0.510073867934,0.426646414326,0.518079278002,0.636904465625,0.636046057082,0.286419909336,0.614456724194,0.579213655215,0.572861461199,0.546565021828,0.541846625521,0.376619921788,0.595340746061,0.567617332293,0.216496249719,0.445599255792,0.388437654351,0.455670730117,0.683702187153,0.461799641833,0.617647506416,0.578743255349,0.683183470442,0.489054824461,0.412739314645,0.490617964537,0.438816143039,0.469309446892,0.353127116731,0.454003442552,0.467191515616,0.470459112757,0.461963910489,-0.191652561238,0.436713668109,0.459761817457
